
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|speakers|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|speakers|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|speakers|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|exhibitors|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|exhibitors|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|exhibitors|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and|CC|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and|CC|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and|CC|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|observers|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|observers|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|observers|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|.|.|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|.|.|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|.|.|O|trade show|is attended|exhibitors

 ----------
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|A|DT|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|A|DT|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|A|DT|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|trade|NN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|trade|NN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|trade|NN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|show|NN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|show|NN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|show|NN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|is|VBZ|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|is|VBZ|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|is|VBZ|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|attended|VBN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|attended|VBN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|attended|VBN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|by|IN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|by|IN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|by|IN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|different|JJ|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|different|JJ|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|different|JJ|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|types|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|types|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|types|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|of|IN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|of|IN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|of|IN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|participants|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|participants|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|participants|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|including|VBG|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|including|VBG|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|including|VBG|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|the|DT|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|the|DT|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|the|DT|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|event|NN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|event|NN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|event|NN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|organization|NN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|organization|NN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|organization|NN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|staff|NN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|staff|NN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|staff|NN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|the|DT|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|the|DT|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|the|DT|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|invited|VBN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|invited|VBN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|invited|VBN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and/or|CC|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and/or|CC|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and/or|CC|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|selected|VBN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|selected|VBN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|selected|VBN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|speakers|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|speakers|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|speakers|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|exhibitors|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|exhibitors|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|exhibitors|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and|CC|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and|CC|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and|CC|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|observers|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|observers|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|observers|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|.|.|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|.|.|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|.|.|O|trade show|is attended|exhibitors

 ----------
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|A|DT|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|A|DT|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|A|DT|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|trade|NN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|trade|NN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|trade|NN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|show|NN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|show|NN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|show|NN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|is|VBZ|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|is|VBZ|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|is|VBZ|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|attended|VBN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|attended|VBN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|attended|VBN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|by|IN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|by|IN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|by|IN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|different|JJ|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|different|JJ|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|different|JJ|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|types|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|types|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|types|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|of|IN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|of|IN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|of|IN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|participants|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|participants|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|participants|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|including|VBG|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|including|VBG|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|including|VBG|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|the|DT|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|the|DT|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|the|DT|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|event|NN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|event|NN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|event|NN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|organization|NN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|organization|NN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|organization|NN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|staff|NN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|staff|NN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|staff|NN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|the|DT|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|the|DT|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|the|DT|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|invited|VBN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|invited|VBN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|invited|VBN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and/or|CC|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and/or|CC|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and/or|CC|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|selected|VBN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|selected|VBN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|selected|VBN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|speakers|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|speakers|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|speakers|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|exhibitors|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|exhibitors|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|exhibitors|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|,|,|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and|CC|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and|CC|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|and|CC|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|observers|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|observers|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|observers|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|.|.|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|.|.|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|.|.|O|trade show|is attended|exhibitors

 ----------
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|A|DT|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|A|DT|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|A|DT|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|trade|NN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|trade|NN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|trade|NN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|show|NN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|show|NN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|show|NN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|is|VBZ|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|is|VBZ|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|is|VBZ|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|attended|VBN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|attended|VBN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|attended|VBN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|by|IN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|by|IN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|by|IN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|different|JJ|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|different|JJ|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|different|JJ|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|types|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|types|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|types|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|of|IN|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|of|IN|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|of|IN|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|participants|NNS|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|participants|NNS|O|trade show|is attended|speakers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|participants|NNS|O|trade show|is attended|exhibitors
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|including|VBG|O|trade show|is attended|observers
A trade show is attended by different types of participants including the event organization staff, the invited and/or selected speakers, exhibitors, and observers.|including|VBG|O|trade show|is attended|speakers
